Product Brand Name,Product Name,Product Quantity,Product Offered Price,Product Original Price,Product Sale Price,Product Discount
Super Cool,"Frozen Chicken Drumsticks - Skinless, Tender, Fresh, Nutrient-Rich, No Preservatives",450 g - Tray Pack,₹177,No Product Price,No Product Sale Price,No Discount
Fresho,"White Pomfret Fish Medium - Whole Cleaned, Preservative Free, 5 To 8 pcs","500 g - (Gross Fish Weight 700-800 g, Net Weight After Cleaning 500 g)",₹559,₹870,No Product Sale Price,36% OFF
Fresho,"Farm Sunny Eggs - Medium, Antibiotic Residue-Free",10 pcs - Tray,₹200,No Product Price,No Product Sale Price,No Discount
Quickee'S,"Mortadella - Chicken, Olive",300 g,No Product Price,No Product Price,No Product Sale Price,No Discount
sumeru,Chicken Curry Cut,400 g - Tray,₹140,No Product Price,No Product Sale Price,No Discount
Fresho,"Peri Peri Prawns – Fresh & Juicy, Marinated, Ready To Cook",250 g - (12-14 pcs 16-20 g each),₹369,₹654,No Product Sale Price,44% OFF
Quickee'S,"Salami - Chicken, Plain",300 g,₹250,No Product Price,No Product Sale Price,No Discount
Cambay Tiger,Surmai Medium,500 g,₹760,No Product Price,No Product Sale Price,No Discount
HenFruit,"Premium Desi Tan Shell eggs - 100% Natural, No - antibiotics,hormone, steroids",10 pcs,₹180,No Product Price,No Product Sale Price,No Discount
Fresho,"Processed Telapiya - Preservative Free, 3-4 pcs","250 g - (Gross Fish Weight 300-400 g, Net Weight After Cleaning 250 g)",₹69,₹103,No Product Sale Price,33% OFF
Prasuma,Pork - Tenderloin,450 g - Vacuum Packed,₹1100,No Product Price,No Product Sale Price,No Discount
Starchik,Mutton - Mince,450 g - Halal Cut,₹488,No Product Price,No Product Sale Price,No Discount
HenFruit,"Eggs - Protein Max, Premium, No Antibiotics, All Natural",6 pcs,₹87,₹99,No Product Sale Price,12% OFF
Fresho,"BBQ Pepper Fish - Fresh & Juicy, Marinated, Ready To Cook",1 kg - (40-48 pcs 15-20 g each),₹789,₹1450,Har Din Sasta!,46% OFF
Fresho,"Kolhapuri Gravy Mix - Ready To Cook, Zero Cholesterol, Authentic Taste",200 g,₹140,No Product Price,No Product Sale Price,No Discount
Ayush Eggs,Eggs - Free range,6 pcs,₹100,No Product Price,No Product Sale Price,No Discount
Quickee'S,Sausage - Pork,275 g,₹230,No Product Price,No Product Sale Price,No Discount
Fresho,"Tilapia Fish Whole Cleaned - Preservative Free, 4 To 6 pcs","500 g - (Gross Fish Weight 650-700 g, Net Weight After Cleaning 500 g)",₹119,₹190,Har Din Sasta!,37% OFF
Fresho,Catla - Peti,"250 g - (Gross Fish Weight 350-400 g, Net Weight After Cleaning 250 g)",No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Catla Fish - Steak/Slice,1 kg,₹589,₹920,Har Din Sasta!,36% OFF
Judes,Prawn Balchao,150 g - Pouch,₹180,No Product Price,No Product Sale Price,No Discount
Punjab Maratha,Smoked Honey Mustard Chicken,500 g - Pouch,₹300,No Product Price,No Product Sale Price,No Discount
Pure eggs,Eggs - Omega 3,6 pcs,₹75,No Product Price,No Product Sale Price,No Discount
Pure eggs,Ayur Eggs,6 pcs,₹60,No Product Price,No Product Sale Price,No Discount
Punjab Maratha,Frozen Chicken - Chilli Cheese Sausage,250 g,₹150,No Product Price,No Product Sale Price,No Discount
Seastar,Prawns - Pud Large,250 g - Pouch,₹230,No Product Price,No Product Sale Price,No Discount
Republic of Chicken,Popcorn Bites - Chicken,250 g,No Product Price,No Product Price,No Product Sale Price,No Discount
Swiss Naturen,Oven Baked Chicken Breast OBP,400 g - Pouch,No Product Price,No Product Price,No Product Sale Price,No Discount
Blue Flame,Chicken Bbq Sausage,200 g,₹173.4,₹204,No Product Sale Price,15% OFF
Tasty Nibbles,Pickle - Clam   400 GRM,400 g - Pet Jar,₹225,No Product Price,No Product Sale Price,No Discount
Eggon,Eggs - Herbal,6 pcs,₹65,No Product Price,No Product Sale Price,No Discount
Pure eggs,Kadaknath/Kalimasi Eggs,3 pcs,₹100,No Product Price,No Product Sale Price,No Discount
Fresho,"Chicken Chettinad Cubes - Fresh & Juicy, Marinated, Ready To Cook",500 g - (22-28 pcs 15-20 g each),₹339,₹630,No Product Sale Price,46% OFF
Pure eggs,Eggs - Brown,6 pcs,₹90,No Product Price,No Product Sale Price,No Discount
HenFruit,Pullet Eggs - New Born,24 pcs,₹285,No Product Price,No Product Sale Price,No Discount
Good Morning,Eggs With Extra Protein,30 pcs,₹330,No Product Price,No Product Sale Price,No Discount
Danish,"Mutton Hariyali Seekh Kabab - 100% Halal Product, No Added Colours, Ready To Cook",500 g,₹540,No Product Price,No Product Sale Price,No Discount
Fresho,"Processed Baby Bhetki Whole - Preservative Free, 2-4 pcs","1 kg - (Gross Fish Weight 1.3 -1.4 kg, Net Weight After Cleaning 1 kg)",₹949,₹1480,Har Din Sasta!,36% OFF
Egg First,First Brown Eggs,6 pcs,₹68,₹80,Har Din Sasta!,15% OFF
Super Cool,"Frozen Chicken Liver - Tender, Fresh, Nutrient-Rich, No Preservatives",450 g - Tray Pack,₹80,No Product Price,No Product Sale Price,No Discount
Seastar,Fish Fillet - Breaded,250 g - Carton,₹235,No Product Price,No Product Sale Price,No Discount
Fresho,Mutton Seekh Kabab Regular,500 g,₹481.5,₹535,No Product Sale Price,₹54 OFF
Cambay Tiger,Norwegian Salmon Double Chunk Skin Off,250 g,₹1495,No Product Price,No Product Sale Price,No Discount
sumeru,Chicken Leg Meat Boneless,400 g - Tray,No Product Price,No Product Price,No Product Sale Price,No Discount
Tannys,Sausage - Pork,250 g,₹265,No Product Price,No Product Sale Price,No Discount
ALF-FARMS,Chicken Luncheon Slices,150 g,₹150,No Product Price,No Product Sale Price,No Discount
Prasuma,Pork - Loin Slice,200 g - Vacuum Packed,₹520,No Product Price,No Product Sale Price,No Discount
Fresho,"Malabar Trevally Fish - Medium, Boneless",1 kg,₹1279,₹1832,No Product Sale Price,30% OFF
Fresho,"Yellow Fin Tuna - Curry Cut, Fresh, Cleaned & Succulent",500 g,₹329,₹510,No Product Sale Price,35% OFF
HenFruit,"Pullet Eggs - New Born, Fresh, 100% Natural, High Protein",10 pcs,₹115,No Product Price,No Product Sale Price,No Discount
Swiss Naturen,Gourmet Chicken Sausage - Simply Classic,320 g - Monocarton,No Product Price,No Product Price,No Product Sale Price,No Discount
Swiss Naturen,Chicken Sausage - Peppy Pepper,130 g - Monocarton,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Pomfret White Fish (Large) - Cleaned Whole,1 kg,₹2399,₹3431,No Product Sale Price,30% OFF
NATURAL FOOD,"The Natural White Eggs - Fresh, Rich In Protein, Boosts Immunity",10 pcs,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Chicken Afgani Tangri - Roasted, Ready To Eat",500 g,₹414,₹460,No Product Sale Price,₹46 OFF
El-Dina,"Meat Loaf - Black Pepper Chicken, Gluten Free",340 g,₹237.5,₹475,No Product Sale Price,50% OFF
Republic of Chicken,Chicken - Salami Plain Sliced,400 g,₹270,No Product Price,No Product Sale Price,No Discount
Fresho,"Mackerel Fish Large - 4-6 pcs /kg, Whole Cleaned 2pcs",500 g,No Product Price,No Product Price,No Product Sale Price,No Discount
Just Laid,"Eggs - White, Regular",30 pcs,₹350,No Product Price,No Product Sale Price,No Discount
Fresho,Rohu - Peti,"500 g - (Gross Fish Weight 650-700 g, Net Weight After Cleaning 500 g)",₹259,₹376,No Product Sale Price,31% OFF
Fresho,"Kolkata/Bengali Parshe Fish - Whole Cleaned, 2-3 pcs","500 g - (Gross Fish Weight 600-700 g, Net Weight After Cleaning 500 g)",₹753,No Product Price,No Product Sale Price,No Discount
Mpm,Eggs - White Leghorn,6 pcs - Carton,₹65,No Product Price,No Product Sale Price,No Discount
Mpm,Eggs - Double Yolk,6 pcs,₹65,No Product Price,No Product Sale Price,No Discount
Fresho,Croaker Fish Medium - Curry Cut,"500 g - (Gross Fish Weight 650-750 g, Net Weight After Cleaning 500 g)",₹379,₹545,No Product Sale Price,30% OFF
Fresho,"Pomfret Black Fish - Medium, Whole Cleaned, Preservative Free, 2-4 pcs","500 g - (Gross Fish Weight 700-800 g, Net Weight After Cleaning 500 g)",₹710,No Product Price,No Product Sale Price,No Discount
Seastar,Fish - Nuggets,250 g,₹235,No Product Price,No Product Sale Price,No Discount
Fresho,"Prawns, Peeled & Deveined, 20 To 30 pcs","500 g - (Gross Fish Weight 1-1 kg, Net Weight After Cleaning 500 g)",₹599,₹930,No Product Sale Price,36% OFF
Fresho,Salmon Fish Fillet,"1 kg - (Gross Fish Weight 2-2.2 kg, Net Weight After Cleaning 1 kg)",No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Ribbon Fish - Curry Cut,500 g,₹610,No Product Price,No Product Sale Price,No Discount
Fresho,"Malabar Prawns - Fresh & Juicy, Marinated, Ready To Cook",1 kg - (40-48 pcs 16-20 g each),₹1179,₹2078,No Product Sale Price,43% OFF
Fresho,Jhatka Tandoori Chicken - Without Skin,700 to 900 g - Tray,₹278,₹402,No Product Sale Price,31% OFF
Delicious,Nuggets - Chicken Classic,500 g - Pouch,₹345,No Product Price,No Product Sale Price,No Discount
MEISTERWURST,"Pork Pepperoni Salami - No Fillers, No Added Gluten & No Artificial Colours",200 g,₹550,No Product Price,No Product Sale Price,No Discount
Fresho,"Rohu Steaks Fish - Large, Fresh & Flavourful",250 g,₹79,₹130,No Product Sale Price,39% OFF
Fresho,"Red Snapper Fish - Curry Cut/Bengali Cut, Preservative Free",1 kg,₹599,₹930,No Product Sale Price,36% OFF
Sealect,Tuna Steak - in Spring Water,185 g - Tin,No Product Price,No Product Price,No Product Sale Price,No Discount
Tannys,Chicken - Garlic Sausages,250 g - Pouch,₹195,No Product Price,No Product Sale Price,No Discount
HenFruit,"Premium CornFed Eggs-Creamy Tasty Deep Yellow Yolk No-antibiotic,hormone,steroid",30 pcs,₹408,₹425,No Product Sale Price,₹17 OFF
Punjab Maratha,Frozen Chicken Malai Tangdi Kebab,450 g,₹250,No Product Price,No Product Sale Price,No Discount
Egg Master,Eggs - Daily Bites,30 pcs - Carton,₹300,No Product Price,No Product Sale Price,No Discount
Kenko,Hi-Pro Eggs,20 pcs,₹205,No Product Price,No Product Sale Price,No Discount
Kenko,Hi-Pro Eggs,10 pcs,₹112,No Product Price,No Product Sale Price,
Suguna,Anytime - Chicken Whole Leg (Skinless),450 g - Carton,No Product Price,No Product Price,No Product Sale Price,No Discount
Octorika,Dry Tuna Fish - Rich In Protein & Omega-3 Fatty Acids,70 g,₹100,No Product Price,No Product Sale Price,
Meatigo,Chicken Parmesan & Jalapeno Patty - Juicy & Soft,130 g,₹170,No Product Price,No Product Sale Price,
Fresho,"Indian Salmon Fish - Steak/Slice, Large, Preservative Free, 8-12 pcs","500 g - (Gross Fish Weight 700-800 g, Net Weight After Cleaning 500 g)",₹1159,₹1663,No Product Sale Price,30% OFF
Punjab Maratha,Frozen Mutton - Curry Cut,450 g,₹480,No Product Price,No Product Sale Price,No Discount
SKM BEST,Whole Egg - Liquid,250 ml,₹75,No Product Price,No Product Sale Price,
Hita Farms,"Eggs - Organic, Farm Fresh, Country",6 pcs,₹120,No Product Price,No Product Sale Price,
Super Cool,"Frozen Chicken Breast - Boneless, Fresh, Nutrient-Rich, No Preservatives",450 g - Tray Pack,₹199,₹222,No Product Sale Price,10% OFF
Big Sams's,Atlantic Salmon Portion Single,200 g,₹1250,No Product Price,No Product Sale Price,No Discount
HenFruit,"Table White Eggs - 100% Natural, Nutrition-Rich, High In Protein",10 pcs,₹140,No Product Price,No Product Sale Price,
Fresho,"Black Pomfret - Whole Cleaned, Preservative Free, 2-3 pcs","500 g - (Gross Fish Weight 550-600 g, Net Weight After Cleaning 500 g)",₹1260,No Product Price,No Product Sale Price,
Fresho,"Tangra Sea Fish - Preservative Free, 10-12 pcs","500 g - (Gross Fish Weight 550-600 g, Net Weight After Cleaning 500 g)",₹558,No Product Price,No Product Sale Price,
Ocean,Large Prawns - Peeled & Cleaned,1 Kg,No Product Price,No Product Price,No Product Sale Price,
Sneha Select,"Spicy Chicken Wings - Frozen, Marinated, Natural Spices, Protein-Rich",500 g - Pouch,₹250,No Product Price,No Product Sale Price,
Fresho,"Sole Fish - Cleaned & Whole, Preservative Free, 8-12 pcs",500 g,₹558,No Product Price,No Product Sale Price,
Fresho,"Anchovy Fish - Whole Cleaned, Preservative Free, 40-50 pcs","500 g - (Gross Fish Weight 700-800 g, Net Weight After Cleaning 500 g)",₹229,₹360,No Product Sale Price,36% OFF
Fresho,"Makhani Gravy Mix - Ready To Cook, Zero Cholesterol, Authentic Taste",200 g,₹125,No Product Price,No Product Sale Price,No Discount
Pure eggs,Eggs - Country (Desi),6 pcs,₹100,No Product Price,No Product Sale Price,No Discount
Delfrez,Table Eggs - Protein Rich,30 pcs,₹300,No Product Price,No Product Sale Price,No Discount
Mpm,Eggs - Brown Shell,6 pcs - Carton,₹75,No Product Price,No Product Sale Price,No Discount
Pure eggs,Eggs - Jumbo,6 pcs,₹75,No Product Price,No Product Sale Price,No Discount
Blue Flame,Breaded Chicken Burgers,200 g,₹160,No Product Price,No Product Sale Price,No Discount
Fresho,"Dry Fish Nathli/ Anchovies - Big, Salted, Cut & Cleaned,For Accompaniment With Meals",80 g,₹141,₹150,No Product Sale Price,₹9 OFF
Keventer,Ready To Cook Frozen Snack - Breaded Prawns Torpedo,180 g,₹290,No Product Price,No Product Sale Price,No Discount
Quickee'S,"Salami - Chicken, Spicy",300 g,No Product Price,No Product Price,No Product Sale Price,No Discount
Swiss Naturen,Chicken Fries,400 g - Pouch,No Product Price,No Product Price,No Product Sale Price,No Discount
Egg Master,Eggs - Brown,2x12 pcs - Multipack,₹320,No Product Price,No Product Sale Price,No Discount
Fresho,"Rohu Fish - Large, Steak/Slice, Preservative Free, 4 To 6 pcs","1 kg - (Gross Fish Weight 1.4-1.5 kg, Net Weight After Cleaning 1 kg)",₹599,₹930,Har Din Sasta!,36% OFF
Fresho,Seer Fish Large Fillet - 6-8 pcs,250 g,₹819,₹1182,No Product Sale Price,31% OFF
Fresho,"Kolkata/Bengali Aar Ayre Fish - Small, Curry Cut","500 g - (Gross Fish Weight 600-700 g, Net Weight After Cleaning 500 g)",₹399,₹620,Har Din Sasta!,36% OFF
Mpm,Eggs - Country,6 pcs - Carton,₹120,No Product Price,No Product Sale Price,No Discount
Fresho,"Honey MustardÂ Chicken - Fresh & Juicy, Marinated, Ready To Cook",250 g - (12-14 pcs 15-20 g each),₹99,₹222,Har Din Sasta!,55% OFF
Fresho,"Chicken Garlic Sausages - Barbeque, Ready To Fry, Rich In Protein",500 g,₹369,₹410,No Product Sale Price,₹41 OFF
Starchik,"Chicken - Whole Legs, Skinless",450 g - Halal Cut,₹173,No Product Price,No Product Sale Price,No Discount
Ocean,Basa Fish Fillet,1 Kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Meatigo,The Desi Chicken Burger Patty - Juicy & Soft,130 g,₹170,No Product Price,No Product Sale Price,No Discount
Punjab Maratha,Chicken Farcha,250 g - Pouch,₹180,No Product Price,No Product Sale Price,No Discount
Punjab Maratha,Frozen Chicken - Schezwan Lollypop,250 g,₹150,No Product Price,No Product Sale Price,No Discount
Egg First,Free Range Eggs,6 pcs,₹119,₹140,Har Din Sasta!,15% OFF
Sneha Select,"Achari Chicken Tikka - Frozen, Marinated, Protein-Rich, Medium Spicy",500 g - Pouch,₹315,₹350,Har Din Sasta!,₹35 OFF
El-Dina,"Chicken Meat Loaf - Original, Gluten Free",340 g,₹475,No Product Price,No Product Sale Price,No Discount
Mpm,Eggs - Country Duck,6 pcs - Carton,₹120,No Product Price,No Product Sale Price,No Discount
Fresho,Kolkata/Bengali Topse Fish - Whole Cleaned,1 kg,₹899,No Product Price,No Product Sale Price,No Discount
Punjab Maratha,Frozen Mutton - Boneless,450 g,₹640,No Product Price,No Product Sale Price,No Discount
Starchik,Mutton - Boneless,450 g - (Halal Cut),₹488,No Product Price,No Product Sale Price,No Discount
Fresho,Tilapia Fish - 2 Pieces,500 g,₹149,₹220,No Product Sale Price,32% OFF
Fresho,"Tuna Fish - Boneless, Preservative Free, 14-18 pcs","500 g - (Gross Fish Weight 900g -1 kg, Net Weight After Cleaning 500 g)",₹249,₹390,No Product Sale Price,36% OFF
Fresho,Black Pomfret Fish,"250 g - (Gross Fish Weight 300-400 g, Net Weight After Cleaning 250 g)",₹372,₹532,No Product Sale Price,30% OFF
Punjab Maratha,Frozen Chicken Malai Tikka,450 g,₹270,No Product Price,No Product Sale Price,No Discount
Monsa,Chicken Burger Patties,500 g - Pouch,₹280,No Product Price,No Product Sale Price,No Discount
Fresho,"Fish Chettinad Cubes - Fresh & Juicy, Marinated, Ready To Cook",500 g - (22-28 pcs 15-20 g each),₹350,₹650,No Product Sale Price,46% OFF
Ocean,Medium Prawns - Peeled & Cleaned,1 Kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Egg First,Kadaknath Eggs,6 pcs,₹148.75,₹175,Har Din Sasta!,15% OFF
Fresho,"Farm Economy Egg - Medium, Antibiotic Residue-Free",30 pcs - TRAY,No Product Price,No Product Price,No Product Sale Price,No Discount
Delicious,Frozen Marinated - Lollypop,300 g,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho Signature,"Pork - Streaky Bacon, Sliced",200 g,₹400,No Product Price,No Product Sale Price,No Discount
Republic of Chicken,Chicken - Burger Patty,450 g,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,King Fish/Cobia Steaks,500 g,₹1149,₹1650,No Product Sale Price,30% OFF
Britte,Ready to Cook - Anchovy (Cleaned),454 g - Carton,₹210,No Product Price,No Product Sale Price,No Discount
Super Cool,"Frozen Chicken Curry Cut - Skinless, Fresh, Nutrient-Rich, No Preservatives",450 g - Tray Pack,₹152,No Product Price,No Product Sale Price,No Discount
Fresho,"Mackerel Fish medium 6-8 pcs /kg, Whole Cleaned 2pcs",500 g,₹309,₹441,No Product Sale Price,30% OFF
Fresho,Pink Perch Fish - Steak/Slice,500 g - Tray,₹444.6,No Product Price,No Product Sale Price,No Discount
Fresho,Tuna Fish - Curry Cut/Bengali Cut,1 kg,₹350,No Product Price,No Product Sale Price,No Discount
Delicious,"Chicken - Precut, Skinless",500 g,No Product Price,No Product Price,No Product Sale Price,No Discount
Danish,Premium Mutton Mince,450 g,₹520,No Product Price,No Product Sale Price,No Discount
Super Cool,"Frozen Chicken Lollipops - Tender, Fresh, Nutrient-Rich, No Preservatives",450 g - Tray Pack,₹177,No Product Price,No Product Sale Price,No Discount
Danish,Premium Mutton Cubes,450 g,₹675,No Product Price,No Product Sale Price,No Discount
Fresho,"Peri Peri Basa Fish Steak - Fresh & Juicy, Marinated, Ready To Cook",500 g - (5- 6 pcs 80- 100 g each),₹309,₹542,No Product Sale Price,43% OFF
Fresho,"Kolkata/Bengali Hilsa - Bengali Cut, Preservative Free, 8-10 pcs","1 kg - (Gross Fish Weight 1.2-1.3 kg, Net Weight After Cleaning 1 kg)",₹1789,₹2780,No Product Sale Price,36% OFF
Fresho Signature,"Pork - US Style Rindless Bacon, Sliced",100 g,No Product Price,No Product Price,No Product Sale Price,No Discount
Mpm,Eggs - Kadaknath Chicken,6 pcs - Carton,₹125,No Product Price,No Product Sale Price,No Discount
Fresho,"Chicken Keema - Rich In Protein, Vitamins",500 g,₹414,₹460,No Product Sale Price,₹46 OFF
Republic of Chicken,Chicken - Finger,400 g,₹275,No Product Price,No Product Sale Price,No Discount
Jims,Salmon - Pink,418 g,₹579,No Product Price,No Product Sale Price,No Discount
Seastar,Prawn - Torpedo,250 g - Carton,₹245,No Product Price,No Product Sale Price,No Discount
Fresho,Pink Perch Fish - Steak/Slice,500 g,No Product Price,₹493,No Product Sale Price,31% OFF
Fresho,"Pomfret White Fish - Medium, Cleaned & Whole",500 g,₹1109,₹1585,No Product Sale Price,30% OFF
Table white,Table White Eggs,30 pcs - Tray,₹266,₹300,No Product Sale Price,11% OFF
Fresho,Seer Fish - Surmai Fillet,"500 g - (Gross Fish Weight 750-850 g, Net Weight After Cleaning 500 g)",₹1519,₹2183,No Product Sale Price,30% OFF
Punjab Maratha,Frozen Amritsari Tandoori Chicken Tikka,450 g,₹270,No Product Price,No Product Sale Price,No Discount
Punjab Maratha,Frozen Chicken Pahadi Tikka,450 g,₹270,No Product Price,No Product Sale Price,No Discount
Fresho,Free Range Eggs,6 pcs,₹119,₹150,Har Din Sasta!,21% OFF
Fresho,"Awadhi Tundey Kabab Minced - Fresh & Juicy, Marinated, Ready To Cook",500 g - Vaccum,₹749,₹1380,Har Din Sasta!,46% OFF
Fresho,Murrel Fish - Curry Cut,"1 kg - (Gross Fish Weight 6-8 kg, Net Weight After Cleaning 1 kg)",₹699,₹1090,No Product Sale Price,36% OFF
Good Morning,White Eggs,30 pcs,₹290,No Product Price,No Product Sale Price,No Discount
Egg First,Country Eggs,6 pcs,₹120,No Product Price,No Product Sale Price,No Discount
Egg First,Duck Eggs,6 pcs,₹130,No Product Price,No Product Sale Price,No Discount
Ocean,Jumbo Prawns - Peeled & Cleaned,500 g,₹700,No Product Price,No Product Sale Price,No Discount
Fresho,Chicken Seekh Kabab Regular,500 g,₹310.5,₹345,No Product Sale Price,₹35 OFF
Fresho,Frozen Prawns - Small,250 g - Pouch,₹270,₹300,No Product Sale Price,₹30 OFF
Fresho,"Kolkata/Bengali Hilsa Fish - Cut Pieces, Large","1 kg - (Gross Fish Weight 2-3 kg, Net Weight After Cleaning 1 kg)",₹1799,₹2790,No Product Sale Price,36% OFF
HenFruit,"Jumbo Eggs - High Protein, Vitamin D, Fresh, 100% Natural",10 pcs,₹140,₹190,No Product Sale Price,26% OFF
ALF-FARMS,Chicken Red Spicy Sausages,200 g,₹190,No Product Price,No Product Sale Price,No Discount
Marina,"Raw Prawns - Medium, De-veined & Cleaned, Premium Quality",300g,₹268,₹335,Har Din Sasta!,20% OFF
Fresho,Sea Bass Fish Curry Cut/Bengali Cut (Bhetki),1 kg,₹2029,₹2911,No Product Sale Price,30% OFF
Fresho,"Chicken Mortadella Sliced - Paprika, Rich In Protein, Nutritious",500 g,₹346.5,₹385,No Product Sale Price,₹39 OFF
Big Sams's,Wild Yellowfin Tuna Steaks,120 g,₹517.5,₹575,No Product Sale Price,₹58 OFF
Danish,Premium Mutton Chops,450 g,₹510,No Product Price,No Product Sale Price,No Discount
Fresho,"Roasted Chicken Breast - Rich In Protein, Low Fat",500 g,₹414,₹460,No Product Sale Price,₹46 OFF
Egg First,Quail Eggs,12 pcs,₹72.25,₹85,Har Din Sasta!,15% OFF
Fresho,"Dry Fish Shark Cubes - Ready To Cook, Protein Rich, For Curries, Snacks",80 g,₹103.4,₹110,No Product Sale Price,₹7 OFF
Fresho,Croaker Fish (Medium) - Steak/Slice,"500 g - (Gross Fish Weight 700-800 g, Net Weight After Cleaning 500 g)",₹249,₹363,No Product Sale Price,31% OFF
Danish,Premium Mutton Curry Cut,450 g,₹460,No Product Price,No Product Sale Price,No Discount
Punjab Maratha,Frozen Amritsari Tandoori Chicken Tangdi Kebab,450 g,₹250,No Product Price,No Product Sale Price,No Discount
Fresho,"Country Eggs - Kadaknath, Small, Antibiotic Residue-Free",6 pcs,₹125,₹150,Har Din Sasta!,17% OFF
Fresho,"Seer Fish - Medium, Curry Cut/Bengali Cut, Preservative Free, 20 to 25pcs",1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Chicken Seekh Kabab - Onion,500 g,₹328.5,₹365,No Product Sale Price,₹37 OFF
Royal Star,Country Chicken Eggs,6 pcs,₹70,No Product Price,No Product Sale Price,No Discount
Fresho,Horeca Chicken Leg Boneless - Without Skin,1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Blue Crab Cut - Top Shell Removed,500 g,₹1390,No Product Price,No Product Sale Price,No Discount
Fresho,"Smoked & Honey Chicken - Whole, Tender & Juicy",1 pc - Approx. 1.3 to 1.5 kg,₹999,₹1600,No Product Sale Price,38% OFF
Sneha Select,"Tandoori Chicken Drumsticks - Frozen, Marinated, Protein-Rich, Medium Spicy",500 g - Pouch,₹400,No Product Price,No Product Sale Price,No Discount
Fresho,"Croaker Fish - Medium, Cleaned & Whole, Preservative Free, 3-5 pcs",500 g - Tray,No Product Price,₹337,No Product Sale Price,32% OFF
Fresho,Catla Curry Cut,"1 kg - (Gross Fish Weight 4-5 kg, Net Weight After Cleaning 1 kg)",No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Tandoori Catla Fish Steak - Fresh & Juicy, Marinated, Ready To Cook",500 g - (5- 6 pcs 80- 100 g each),₹389,₹686,No Product Sale Price,43% OFF
Fresho,Chicken Shami Kabab,500 g,₹328.5,₹365,No Product Sale Price,₹37 OFF
Fresho,Chicken Seekh Kabab Hot Garlic,500 g,₹319.5,₹355,No Product Sale Price,₹36 OFF
Ocean Secret,Tuna Chunks in - Vegetable Oil with Ginger Slices,180 g,₹160,No Product Price,No Product Sale Price,No Discount
Pure South,Lamb Leg Boneless - New Zealand,1.1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Oasis,Nawabi Mutton Seekh Kebab,500 g,₹615,No Product Price,No Product Sale Price,No Discount
Good To Go,"Chicken - Chilly Seekh Kabab / Kebab (Spicy), Halal Cut",1 kg,₹500,No Product Price,No Product Sale Price,No Discount
Capella,Turkey - Ham Cold Cut,200 g,₹315,No Product Price,No Product Sale Price,No Discount
Tannys,Chicken - Cheese & Onion Sausages,200 g - Pouch,₹215,No Product Price,No Product Sale Price,No Discount
Meatington,"Chicken Nuggets - Rich Source Of Protein & Fibre, Crispy, Crunchy",300 g - Sealed Vaccum Pouches,₹225,No Product Price,No Product Sale Price,No Discount
Fresho,Peri Peri Chicken Breast - Rich In Protein,500 g,₹414,₹460,No Product Sale Price,₹46 OFF
Fresho,"Chicken Magic Wings - Cut, Cleaned, Marinated With Peri Peri Spice",500 g,₹337.5,₹375,No Product Sale Price,₹38 OFF
Fresho,"Tandoori Chicken Drumstick - Fresh & Juicy, Marinated, Ready To Cook",250 g - 2-3 pcs,₹79,₹190,Har Din Sasta!,58% OFF
Fresho,Rohu Curry Cut,"1 kg - (Gross Fish Weight 4-5 kg, Net Weight After Cleaning 1 kg)",₹300,No Product Price,No Product Sale Price,No Discount
Fresho,"Red Snapper Fish - Medium, Fillet",500 g,₹1089,₹1559,No Product Sale Price,30% OFF
Fresho,Seer Fish (Large) - Steak/Slice,1 kg,₹1759,₹2378,No Product Sale Price,26% OFF
Fresho,Chicken - Stuffed,1 pc - Approx. 1.9 to 2.2 kg,₹1599,₹2000,No Product Sale Price,20% OFF
Fresho,"Chicken Lahori Tikka - Ready To Cook, Rich Flavour",500 g,₹414,₹460,No Product Sale Price,₹46 OFF
Fresho,King Fish/Cobia Cubes,500 g,₹1239,₹1780,No Product Sale Price,30% OFF
Marina,"Raw Prawns - Small, De-veined & Cleaned, Premium Quality",300g,₹305,No Product Price,No Product Sale Price,No Discount
Fresho,Yellofin Tuna Steaks,500 g,₹749,₹1078,No Product Sale Price,31% OFF
Fresho,Seer Fish (Medium) - Steak/Slice,1 kg - Tray,₹2280,No Product Price,No Product Sale Price,No Discount
Fresho,"Chicken Malai Tikka - Ready To Cook, Rich Flavour",500 g,₹427.5,₹475,No Product Sale Price,₹48 OFF
Octorika,Dry King Fish - Rich In Protein & Omega 3 Fatty Acids,60 g,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Malabar Whole Mackerel - Fresh & Juicy, Marinated, Ready To Cook",120-150 g each - 2 pcs,₹149,₹270,No Product Sale Price,45% OFF
